Session_ID,Student_ID,HRV,Skin_Temperature,Expression_Joy,Expression_Confusion,Steps,Emotion,Engagement_Level,Session_Duration,Learning_Phase,Start_Time,End_Time,Learning_Outcome,HRV_Frequency_Feature,Skin_Temperature_Frequency_Feature,Emotion_Label,Learning_Phase_Label
599,182,-0.5643119405547256,0.5548388350872794,0.2178032887855892,0.7767470914139369,549,Boredom,5,18,Introduction,2024-12-09 09:41:00,2024-12-09 10:34:00,Unsuccessful,28.748925022809225,41.404352842739115,0,1
600,167,-0.11463290234409977,0.26168523842292796,0.6395067850286137,0.43169750065108603,100,Confusion,3,24,Introduction,2024-12-09 11:32:00,2024-12-09 12:07:00,Unsuccessful,37.25003134479122,3.6232324638797486,1,1
601,168,-0.6088889847724536,-0.1318728340279617,0.4245993469359254,0.8242282040526424,544,Happiness,5,16,Introduction,2024-12-09 11:37:00,2024-12-09 12:23:00,Unsuccessful,13.034809912329669,12.620019889864874,2,1
602,164,0.10151255172549777,-1.1169777892128245,0.49722349003713684,0.9550168647564204,877,Confusion,4,30,Practice,2024-12-09 12:39:00,2024-12-09 13:01:00,Unsuccessful,37.25003134479121,3.6232324638797424,1,2
603,171,-0.5128099164571301,0.31097464878847575,0.4847111194904252,0.3934908071563731,910,Happiness,4,23,Conclusion,2024-12-09 13:58:00,2024-12-09 14:46:00,Unsuccessful,28.748925022809235,41.40435284273914,2,0
604,103,0.8363595093439485,-0.6419218721722388,0.26974279640101884,0.5421870027937458,335,Boredom,5,38,Introduction,2024-12-09 13:17:00,2024-12-09 14:14:00,Successful,27.27971696286092,43.769458557723354,0,1
605,177,-0.5308022461781783,-0.7204871260172602,0.0011089867063018843,0.42862401016586404,960,Confusion,3,23,Introduction,2024-12-09 13:06:00,2024-12-09 13:58:00,Unsuccessful,30.871977022840746,7.3189344288546785,1,1
606,145,0.5702595589430852,1.207841119828827,0.6137136582849952,0.891056092418681,625,Confusion,4,38,Practice,2024-12-09 10:19:00,2024-12-09 11:04:00,Successful,37.217732564708186,43.36157892970115,1,2
607,157,0.1644295909360347,1.0045673033400757,0.487649970631144,0.42050390845293617,128,Happiness,4,36,Conclusion,2024-12-09 10:44:00,2024-12-09 11:21:00,Successful,8.508567459026517,12.766595852730449,2,0
608,123,0.6839720666780504,1.5797258450151126,0.7357431759480818,0.737270521714982,732,Boredom,1,16,Practice,2024-12-09 09:04:00,2024-12-09 09:31:00,Unsuccessful,39.8313653387261,41.87422908146316,0,2
609,166,-0.4350445788706042,-0.45763291500765124,0.06018203765074137,0.3522148613461308,257,Boredom,5,53,Introduction,2024-12-09 14:02:00,2024-12-09 15:00:00,Successful,28.076298760382304,38.79716883213634,0,1
610,134,0.019448222413691516,2.006082274956148,0.04292311297588158,0.4775347510182165,250,Boredom,5,51,Introduction,2024-12-09 13:02:00,2024-12-09 13:46:00,Successful,42.213879602664925,60.675538523439066,0,1
611,165,-1.0535362890367466,-1.0942270507604421,0.05849302097693321,0.06255697689699025,134,Boredom,4,55,Introduction,2024-12-09 10:56:00,2024-12-09 11:56:00,Successful,9.928438886229326,18.05687103072633,0,1
612,131,0.6958860561841866,-0.9288066260513176,0.41868237393819274,0.5864928436594371,255,Interest,2,35,Practice,2024-12-09 08:26:00,2024-12-09 08:59:00,Unsuccessful,46.87413601330105,13.38499905226248,3,2
613,185,-0.09505291331749612,-1.8216995358427026,0.19764919290554028,0.45948038972012273,572,Confusion,1,29,Introduction,2024-12-09 09:38:00,2024-12-09 10:26:00,Unsuccessful,42.46992903045946,18.030204787155178,1,1
614,103,1.0709769295396943,-2.2203844300722024,0.6017371359244353,0.859329311750223,528,Confusion,4,24,Introduction,2024-12-09 09:39:00,2024-12-09 10:10:00,Unsuccessful,18.858706153604714,51.82326378000908,1,1
615,172,-0.7719270803592039,-0.013682149537896366,0.7896950809449511,0.11815990642914231,812,Interest,2,56,Practice,2024-12-09 12:55:00,2024-12-09 13:53:00,Unsuccessful,40.36996318149236,5.137749203334552,3,2
616,143,0.5804460505813502,-0.5044542734739204,0.6262384004111397,0.15792214790657366,667,Boredom,2,17,Introduction,2024-12-09 10:40:00,2024-12-09 11:28:00,Unsuccessful,38.348896163279306,33.346174326841165,0,1
617,172,-0.1459645746426294,0.4849908599313733,0.009467771731736074,0.18979501438577862,746,Happiness,1,48,Conclusion,2024-12-09 10:06:00,2024-12-09 10:35:00,Unsuccessful,15.273424124319847,40.76324400778406,2,0
618,178,-0.34950541175716016,1.4294059986441119,0.17107941177502128,0.40733956538037763,715,Boredom,3,25,Introduction,2024-12-09 13:15:00,2024-12-09 13:54:00,Unsuccessful,57.189421389853344,7.137717401651421,0,1
619,134,1.031487167802003,1.5518649640992273,0.3433119906856885,0.9684024547175464,412,Interest,2,26,Introduction,2024-12-09 14:19:00,2024-12-09 15:16:00,Unsuccessful,35.2476646622286,17.862688434464033,3,1
620,172,-1.369759476374834,-1.0322573221012195,0.8229369049215445,0.060952348710824666,488,Happiness,5,38,Introduction,2024-12-09 10:16:00,2024-12-09 10:49:00,Successful,31.87094897413724,28.5646560083238,2,1
621,124,-1.554796268244316,0.5315086779110559,0.935495112397979,0.36571024054667967,789,Interest,3,58,Introduction,2024-12-09 10:49:00,2024-12-09 11:47:00,Unsuccessful,18.629370007996034,27.404269267346372,3,1
622,162,0.7599798082367816,0.7143419017053794,0.4240288868466131,0.07636452351969314,224,Interest,5,59,Introduction,2024-12-09 10:41:00,2024-12-09 11:17:00,Successful,14.81331174962471,47.35074589087126,3,1
623,134,0.11111056992621642,-0.46120050204306534,0.4006396373592941,0.43459333831581526,121,Confusion,2,24,Introduction,2024-12-09 14:48:00,2024-12-09 15:07:00,Unsuccessful,22.167941586046506,12.763661727422352,1,1
624,116,0.5799150582495133,-0.4925642690981179,0.07961551287576396,0.5526714452925613,343,Interest,5,29,Practice,2024-12-09 10:02:00,2024-12-09 10:17:00,Unsuccessful,23.58736381543,6.911968006510523,3,2
625,120,-0.03757697347295752,-0.32303377918408893,0.5095445026746768,0.06967312461308528,944,Confusion,1,40,Practice,2024-12-09 10:12:00,2024-12-09 11:02:00,Unsuccessful,19.08632981606936,29.575603662776075,1,2
626,154,-1.7424114944501548,0.47913403487909656,0.5114056100581583,0.7737516217501588,377,Happiness,4,23,Introduction,2024-12-09 13:11:00,2024-12-09 13:34:00,Unsuccessful,30.471988327871394,18.564598777049518,2,1
627,122,-1.1725403692125744,1.5610722709935778,0.9859216299160103,0.42658976276600313,155,Boredom,1,34,Introduction,2024-12-09 10:22:00,2024-12-09 11:03:00,Unsuccessful,47.60538544410643,50.6045020637934,0,1
628,117,0.3732111174157092,0.286199393904399,0.22738099946925283,0.14531744908204547,546,Interest,5,53,Conclusion,2024-12-09 11:03:00,2024-12-09 11:40:00,Successful,16.905546710799598,18.025729979399383,3,0
629,162,-1.174314511675915,1.488498968174606,0.636429196580292,0.2512294971741833,249,Interest,2,30,Practice,2024-12-09 14:46:00,2024-12-09 15:34:00,Unsuccessful,27.364852481397055,12.136440689079473,3,2
630,137,-0.719823022832121,-0.06688311635438594,0.2764644076599502,0.5581440962468707,200,Interest,4,57,Introduction,2024-12-09 14:53:00,2024-12-09 15:27:00,Successful,20.097657314668403,43.16671962485604,3,1
631,108,-1.1564399783309272,-0.5693761660221563,0.6586005197035953,0.9424016456123115,173,Confusion,1,21,Conclusion,2024-12-09 09:57:00,2024-12-09 10:39:00,Unsuccessful,32.77214660795869,30.419517967813416,1,0
632,104,0.8328705690944453,-1.055510216600633,0.8598269795399087,0.5285909942789888,906,Confusion,5,17,Introduction,2024-12-09 08:33:00,2024-12-09 09:31:00,Unsuccessful,27.18726445023642,23.189740633313207,1,1
633,138,1.1346428243532025,5.659469505480933e-05,0.9852355042565984,0.20083913648127527,421,Interest,4,16,Conclusion,2024-12-09 14:43:00,2024-12-09 15:14:00,Unsuccessful,50.19038054233341,29.948900314826112,3,0
634,152,-0.8640613916877714,-0.8350374057382023,0.06008618968828261,0.5896253134720765,624,Boredom,5,48,Conclusion,2024-12-09 14:50:00,2024-12-09 15:30:00,Successful,26.30092015383571,34.019002635958046,0,0
635,197,-0.7103971630111227,0.37800486398773564,0.009323530931163893,0.48448152303599057,589,Interest,1,23,Practice,2024-12-09 12:35:00,2024-12-09 13:12:00,Unsuccessful,26.73444392055499,32.223576483305,3,2
636,131,-0.36850967788969813,-1.1741874314509664,0.6829770926197661,0.27036972548783755,230,Interest,4,20,Introduction,2024-12-09 12:22:00,2024-12-09 12:48:00,Unsuccessful,33.809842527746376,21.378973080229,3,1
637,186,-0.008218071307312004,-0.31992263297535906,0.9731288039732602,0.9873674680594783,939,Confusion,3,52,Conclusion,2024-12-09 10:39:00,2024-12-09 11:07:00,Unsuccessful,39.89611331183747,8.42044028327795,1,0
638,114,-0.01331520088400707,-0.31361075215713796,0.5457106947411314,0.9061846638471283,528,Boredom,2,18,Practice,2024-12-09 13:35:00,2024-12-09 14:04:00,Unsuccessful,17.017696826377883,40.92867037975929,0,2
639,132,-1.9631343242292834,-0.7206362399119304,0.5378008822616723,0.7495791636001834,836,Interest,3,29,Practice,2024-12-09 10:12:00,2024-12-09 10:28:00,Unsuccessful,11.395238812350511,38.74412699821158,3,2
640,199,0.022209946044352138,1.5118077657179707,0.36728191538748767,0.834082853081444,170,Happiness,1,36,Introduction,2024-12-09 10:28:00,2024-12-09 11:26:00,Unsuccessful,51.35355505525744,17.842521219385947,2,1
641,150,-0.11439707911684184,1.3632824960037855,0.651769892474044,0.39744672455115704,861,Boredom,1,58,Introduction,2024-12-09 10:45:00,2024-12-09 11:17:00,Unsuccessful,52.25633454648863,43.743970294170474,0,1
642,164,-0.548414081437647,0.4676368680374355,0.7130315478090964,0.79139499700077,370,Confusion,5,30,Practice,2024-12-09 12:39:00,2024-12-09 12:57:00,Unsuccessful,13.891011417075799,20.873402667425665,1,2
643,198,-0.922177843840518,0.5673707933224181,0.007571654656611138,0.37635312341389493,387,Happiness,1,42,Conclusion,2024-12-09 14:43:00,2024-12-09 15:09:00,Unsuccessful,37.516598632910785,20.34992008697556,2,0
644,133,0.24287836295552365,2.1624035503184977,0.10576928879379144,0.01892705411929252,626,Confusion,1,47,Introduction,2024-12-09 11:22:00,2024-12-09 11:55:00,Unsuccessful,18.208211516873362,47.29768268054631,1,1
645,160,0.07809988702796002,-0.3563886966515825,0.35488884980336777,0.6076874068992992,285,Boredom,5,39,Conclusion,2024-12-09 14:20:00,2024-12-09 15:17:00,Successful,41.4188384824888,20.81691872773703,0,0
646,127,0.10328094903457902,-2.299645128572722,0.15860025197635497,0.6682892563251859,710,Confusion,5,53,Introduction,2024-12-09 13:31:00,2024-12-09 14:07:00,Successful,43.54817632599751,48.55747305810257,1,1
647,149,1.7503716548235526,-0.14627151069005168,0.22261600679231808,0.3636159144350697,137,Happiness,4,53,Practice,2024-12-09 08:48:00,2024-12-09 09:28:00,Successful,10.749179264050424,23.7303731039047,2,2
648,153,0.40132637671932647,-0.5185339768981402,0.045554915219816805,0.22599697324037504,106,Interest,5,20,Introduction,2024-12-09 09:50:00,2024-12-09 10:32:00,Unsuccessful,14.638875406065436,32.10366035704067,3,1
649,123,-0.5581520330166478,-1.2682912789255172,0.3069147793671988,0.15633574946065165,395,Boredom,4,48,Conclusion,2024-12-09 09:23:00,2024-12-09 10:21:00,Successful,26.39102606158721,6.239352051576015,0,0
650,178,-2.3485968719088657,1.4091743951934417,0.6420617810075723,0.7204385798028603,961,Interest,5,16,Introduction,2024-12-09 11:19:00,2024-12-09 11:58:00,Unsuccessful,6.46622687908843,17.48866801684406,3,1
651,171,1.8601742733253759,-1.3177048618349851,0.4852397825832929,0.4553938615085571,735,Confusion,1,38,Introduction,2024-12-09 08:48:00,2024-12-09 09:43:00,Unsuccessful,40.2182132184101,21.119747528617662,1,1
652,182,0.6691704744349961,0.2927508541433667,0.34923678301433203,0.2680662520124606,254,Happiness,3,54,Introduction,2024-12-09 12:26:00,2024-12-09 12:53:00,Unsuccessful,29.676577240510202,29.95070243162801,2,1
653,134,-0.0008139907939168558,0.6491826194692725,0.9658225701078373,0.3854364474853591,256,Confusion,1,35,Introduction,2024-12-09 12:02:00,2024-12-09 12:30:00,Unsuccessful,1.533082058213658,13.928743173655887,1,1
654,182,-0.6350001763411439,0.41884839591270107,0.21338492196769243,0.9690066413131965,331,Boredom,3,41,Practice,2024-12-09 08:53:00,2024-12-09 09:23:00,Unsuccessful,49.96294154722403,42.11196089456648,0,2
655,102,0.42168271414427466,-0.8136801171627351,0.6753255289871838,0.7138399241626889,408,Happiness,3,29,Conclusion,2024-12-09 09:52:00,2024-12-09 10:25:00,Unsuccessful,14.220739435212112,30.542698345394744,2,0
656,121,0.5375199313928885,0.8228114200236769,0.04076652294194816,0.5122671830722026,290,Confusion,3,50,Conclusion,2024-12-09 10:23:00,2024-12-09 10:41:00,Unsuccessful,29.76683962271962,43.63262118643042,1,0
657,165,0.5965151107790504,1.084287049145371,0.5435379445104878,0.905897670627,504,Boredom,3,46,Conclusion,2024-12-09 10:52:00,2024-12-09 11:30:00,Unsuccessful,20.762378842383885,29.227647748327982,0,0
658,107,-0.18938992295985352,-0.3608628360288619,0.594899054287342,0.910366118816782,923,Confusion,3,49,Introduction,2024-12-09 12:22:00,2024-12-09 12:41:00,Unsuccessful,31.992041164203563,31.43488342938874,1,1
659,163,0.4475604566740677,1.5141699400041517,0.9441282869800826,0.45763667751552695,385,Confusion,4,37,Introduction,2024-12-09 14:49:00,2024-12-09 15:13:00,Successful,23.61990698994059,0.3958980948565469,1,1
660,133,-0.8295712192274032,-0.10457129887881196,0.9714981403557624,0.25449550975586976,281,Boredom,4,16,Conclusion,2024-12-09 08:34:00,2024-12-09 09:21:00,Unsuccessful,38.446191876572,81.67659291244493,0,0
661,130,0.43884866116899346,0.1429294708253096,0.8015618735566106,0.4166882413344566,630,Boredom,5,49,Introduction,2024-12-09 10:51:00,2024-12-09 11:21:00,Successful,15.85997704938724,20.984001939563747,0,1
662,110,-0.482471427616859,0.9491405111435831,0.4182739209521168,0.574522657257764,876,Confusion,4,26,Practice,2024-12-09 09:33:00,2024-12-09 10:03:00,Unsuccessful,11.947545388921217,25.94496259797661,1,2
663,189,1.3544565689973234,1.4570563083419583,0.6920175162655102,0.02063307879874421,165,Confusion,4,46,Introduction,2024-12-09 14:08:00,2024-12-09 15:04:00,Successful,34.87256840116655,28.712682396506978,1,1
664,146,0.5604325258540936,0.699975567279752,0.9252469892226524,0.8538359196769746,659,Confusion,2,37,Practice,2024-12-09 11:03:00,2024-12-09 11:35:00,Unsuccessful,27.457449751786932,30.896878739773847,1,2
665,146,-0.42886027986009756,-0.32339603399633926,0.3569418163595649,0.974725929167317,660,Confusion,4,20,Introduction,2024-12-09 14:07:00,2024-12-09 15:07:00,Unsuccessful,50.95507602203433,31.08245739005498,1,1
666,106,-0.028712269409537014,0.3759718881303179,0.7909668339369432,0.29834540426389855,398,Confusion,4,38,Introduction,2024-12-09 14:09:00,2024-12-09 14:32:00,Successful,55.3020596516782,9.955080379276914,1,1
667,113,0.39286402932064096,1.348529900205837,0.9911204823943128,0.8283642055485277,719,Interest,4,15,Practice,2024-12-09 09:48:00,2024-12-09 10:05:00,Unsuccessful,9.00734754988923,28.62996753604075,3,2
668,157,0.3054664999815752,1.0087397061113432,0.08161509419507673,0.9985581057035927,162,Happiness,1,44,Conclusion,2024-12-09 11:23:00,2024-12-09 12:11:00,Unsuccessful,44.867867984533916,9.018041451450868,2,0
669,157,-1.2793730145671682,-0.846003314214888,0.674749971551223,0.765644708516837,294,Boredom,1,34,Conclusion,2024-12-09 12:19:00,2024-12-09 12:34:00,Unsuccessful,24.171836244106267,27.078566890430434,0,0
670,118,-0.26449515066145823,-1.593618151176573,0.10252933736300651,0.03205076004348906,531,Boredom,4,45,Practice,2024-12-09 12:17:00,2024-12-09 13:02:00,Successful,58.268418612975616,32.86081799886324,0,2
671,115,1.5918803834932345,-0.8767175970511418,0.47173097506960104,0.8520593130844332,178,Interest,2,42,Introduction,2024-12-09 11:57:00,2024-12-09 12:26:00,Unsuccessful,33.2236273183644,25.889267102007725,3,1
672,175,1.431878045749564,-0.4010503195828781,0.8491151497629364,0.09455660666007715,294,Interest,5,31,Introduction,2024-12-09 08:43:00,2024-12-09 09:31:00,Successful,16.47681429042661,28.351824232152982,3,1
673,122,0.6994172547392388,-0.733767514278614,0.8255523616065753,0.009736030944044738,370,Happiness,1,30,Practice,2024-12-09 14:55:00,2024-12-09 15:51:00,Unsuccessful,17.05740665499748,3.836278402733659,2,2
674,134,-0.4882540519658051,-0.015001836223614954,0.7987936398396699,0.9775889655834553,850,Confusion,4,50,Introduction,2024-12-09 09:37:00,2024-12-09 09:54:00,Successful,20.50998883642201,19.094145371164917,1,1
675,126,-0.3248330625406203,0.4349548533848491,0.14998483599787016,0.02561347592654284,873,Boredom,1,46,Practice,2024-12-09 10:03:00,2024-12-09 10:28:00,Unsuccessful,7.837286796170321,49.317056586371564,0,2
676,103,-0.0038089368505800137,0.7303272504690763,0.9915025414713964,0.3121029076211804,443,Happiness,4,25,Conclusion,2024-12-09 10:20:00,2024-12-09 11:09:00,Unsuccessful,21.980444986549916,37.32015447595227,2,0
677,191,1.2914870645002874,0.16416086860306697,0.6325319436488638,0.6769785212208345,826,Boredom,1,30,Conclusion,2024-12-09 08:55:00,2024-12-09 09:23:00,Unsuccessful,14.798273066586257,24.188082830695784,0,0
678,143,0.7863849096808471,-0.1692985948795932,0.593689739034972,0.022158602641851655,550,Confusion,3,53,Introduction,2024-12-09 11:38:00,2024-12-09 12:33:00,Unsuccessful,30.545098759133694,46.644492628921896,1,1
679,143,-0.36540372701208435,-0.9579992920706194,0.015928523577293463,0.3693921068846776,457,Confusion,1,35,Conclusion,2024-12-09 13:32:00,2024-12-09 13:54:00,Unsuccessful,5.016789023719074,27.928774898944052,1,0
680,168,-1.476017153053047,0.09908053927253418,0.7500959138788317,0.5681492645446837,502,Happiness,4,45,Practice,2024-12-09 14:40:00,2024-12-09 15:30:00,Successful,15.976096112559622,28.809208504516626,2,2
681,159,0.32078942548761485,0.02707324346394683,0.07107727004614739,0.8294920866341032,837,Confusion,2,22,Introduction,2024-12-09 09:29:00,2024-12-09 09:48:00,Unsuccessful,21.23861311880214,48.04901481673296,1,1
682,133,0.37870552530827983,0.4151451478397615,0.6814489534606669,0.36686148577498123,884,Interest,4,44,Practice,2024-12-09 11:29:00,2024-12-09 11:59:00,Successful,22.235061423266497,33.91700088974892,3,2
683,142,2.8780426861165735,-1.5348934594353583,0.5597101110669016,0.6161840745139984,527,Interest,2,41,Practice,2024-12-09 08:37:00,2024-12-09 09:22:00,Unsuccessful,4.70033713620289,26.395146564530734,3,2
684,147,-0.24026849145195353,-0.9015858766237951,0.7485676436479431,0.005132908885791321,502,Happiness,3,19,Introduction,2024-12-09 14:26:00,2024-12-09 15:21:00,Unsuccessful,9.564492507467312,39.265519803801254,2,1
685,136,-0.055262375492565304,-1.782531237687289,0.6579857243164866,0.6024362110679836,349,Confusion,3,42,Conclusion,2024-12-09 08:46:00,2024-12-09 09:39:00,Unsuccessful,17.291445931612504,66.02773883892385,1,0
686,149,0.5539025485812612,0.3112436161629997,0.621689131781474,0.704515981854698,710,Interest,5,25,Introduction,2024-12-09 08:49:00,2024-12-09 09:17:00,Unsuccessful,18.594877314111947,28.17146380472265,3,1
687,185,0.8468365484363862,0.11168305581031303,0.9091743268100183,0.27183559205045804,164,Boredom,5,39,Conclusion,2024-12-09 10:33:00,2024-12-09 10:52:00,Successful,40.576436453984584,23.348039198951604,0,0
688,173,0.5552458126911971,0.6585698028744795,0.6557476360705211,0.9621154827230292,195,Happiness,4,19,Introduction,2024-12-09 08:57:00,2024-12-09 09:12:00,Unsuccessful,27.047355829346092,27.94296418497921,2,1
689,184,-1.2512754085494546,0.5211703447130759,0.2575346589678128,0.5106990426420009,654,Boredom,1,47,Introduction,2024-12-09 09:54:00,2024-12-09 10:46:00,Unsuccessful,17.537947621984447,8.80802177061596,0,1
690,188,-0.05498827932148158,0.903676603259511,0.6607178425640627,0.42344744066353135,239,Interest,4,45,Practice,2024-12-09 12:44:00,2024-12-09 13:39:00,Successful,46.781390666456815,23.019792300381496,3,2
691,138,0.24426819210841363,-1.1987078659092985,0.7851987209540698,0.24139785337275566,913,Happiness,2,38,Conclusion,2024-12-09 12:13:00,2024-12-09 12:32:00,Unsuccessful,30.592339767164184,19.49157319010973,2,0
692,106,0.12037730329058965,-0.03742601259119791,0.21205646226400088,0.2031588141704056,904,Happiness,1,55,Introduction,2024-12-09 09:15:00,2024-12-09 10:12:00,Unsuccessful,27.73613055272992,17.52633396711302,2,1
693,163,-1.5010441190325505,0.9676709947547248,0.039882031154141906,0.27703007746718855,731,Happiness,5,52,Practice,2024-12-09 11:09:00,2024-12-09 11:48:00,Successful,21.562474395924962,13.183972474893178,2,2
694,127,-1.3203579110817878,-1.3345738964569227,0.06734310058827009,0.9030127193259186,214,Interest,5,44,Introduction,2024-12-09 12:41:00,2024-12-09 13:17:00,Successful,23.991227169683437,34.637466917252745,3,1
695,190,-0.960657794824019,-0.9169469279119038,0.09461731179047228,0.6218688874546743,800,Boredom,1,22,Conclusion,2024-12-09 09:33:00,2024-12-09 10:10:00,Unsuccessful,10.052208065698307,53.52886521833529,0,0
696,154,0.15004603790530757,1.4792309151412344,0.728806912203252,0.21103041124967403,858,Boredom,4,49,Practice,2024-12-09 11:37:00,2024-12-09 12:14:00,Successful,18.374264215190944,27.66158780295543,0,2
697,134,0.36777063384923514,1.0331097568701177,0.03500120090370318,0.015079618301170217,646,Interest,1,48,Conclusion,2024-12-09 10:06:00,2024-12-09 10:46:00,Unsuccessful,42.24080640321813,49.90005543117147,3,0
698,127,0.21679962588925322,-0.7660105720994713,0.42242888269477885,0.02138238705794071,948,Happiness,5,58,Introduction,2024-12-09 14:48:00,2024-12-09 15:40:00,Successful,11.057726883190869,36.74620992540339,2,1
699,163,1.4591339514529686,-0.02425980275357783,0.7003049583525166,0.42525821730071867,419,Confusion,2,35,Conclusion,2024-12-09 11:48:00,2024-12-09 12:47:00,Unsuccessful,32.819597218738835,51.65218101404955,1,0
700,188,0.12340804712616277,-1.5015323599721349,0.5333732349912974,0.13673247803548183,195,Confusion,1,51,Introduction,2024-12-09 12:00:00,2024-12-09 12:56:00,Unsuccessful,6.541479241533457,36.01371834795289,1,1
701,103,-1.9337848056406315,0.44614979162911966,0.08000625051575161,0.7503269226238495,693,Boredom,5,53,Practice,2024-12-09 09:26:00,2024-12-09 09:43:00,Successful,59.502362920283936,56.06179423711539,0,2
702,102,1.248889741753969,-0.4237848822370692,0.3807150902385261,0.9345965708613496,164,Confusion,3,28,Practice,2024-12-09 10:34:00,2024-12-09 11:10:00,Unsuccessful,24.836501889997393,72.3729212216679,1,2
703,181,1.6880992412519777,-2.5575927088207515,0.11511053369272128,0.10574387676851327,693,Happiness,5,56,Practice,2024-12-09 12:54:00,2024-12-09 13:53:00,Successful,37.3610446006116,22.927188738145638,2,2
704,168,0.3384871326560269,-0.1700896703185765,0.21143449875497866,0.5066023552353006,249,Happiness,2,53,Conclusion,2024-12-09 10:36:00,2024-12-09 11:07:00,Unsuccessful,20.4078712954056,36.29499275989968,2,0
705,148,-0.0004258572358934398,0.7082909448249528,0.3583759190210194,0.1692086771727801,318,Interest,1,49,Conclusion,2024-12-09 09:22:00,2024-12-09 10:07:00,Unsuccessful,40.22870793630279,35.959504941725235,3,0
706,139,0.57467159080259,0.7592947860611421,0.3639007050684604,0.5682697255851228,892,Interest,3,57,Conclusion,2024-12-09 09:13:00,2024-12-09 09:52:00,Unsuccessful,15.296530792591918,20.235922099615394,3,0
707,110,-0.8163168377170291,-0.8353586618522627,0.1085213241337839,0.9050926457278717,147,Interest,1,30,Conclusion,2024-12-09 11:00:00,2024-12-09 11:24:00,Unsuccessful,5.764833926412995,4.043040297894958,3,0
708,187,-0.210822837694511,-1.0160479275094323,0.33353550138301213,0.9599016487302187,534,Interest,1,48,Introduction,2024-12-09 14:11:00,2024-12-09 15:01:00,Unsuccessful,28.527935381926163,17.251686393613227,3,1
709,171,-0.11348836941677992,0.07140863369882419,0.9593551459467997,0.44015472691409097,463,Happiness,3,16,Practice,2024-12-09 08:50:00,2024-12-09 09:32:00,Unsuccessful,37.19593754465657,20.98719960174396,2,2
710,160,1.1696251792946983,-0.9672754729115333,0.06565868309713463,0.8342049328290304,869,Confusion,5,25,Introduction,2024-12-09 10:45:00,2024-12-09 11:13:00,Unsuccessful,15.873361034129179,38.879864073070905,1,1
711,101,1.5997022489561217,-1.175956324072128,0.27593453453782446,0.4629752374650674,491,Confusion,4,56,Introduction,2024-12-09 13:59:00,2024-12-09 14:59:00,Successful,21.452766331427835,16.992736561057644,1,1
712,148,1.404997588065494,0.4611699541581575,0.22405296092965055,0.6639921544884607,682,Confusion,4,58,Introduction,2024-12-09 11:28:00,2024-12-09 12:25:00,Successful,20.028231877720177,50.368196857745566,1,1
713,176,-1.2891857030017833,-0.24606582631515425,0.19246902697410218,0.813037187002522,617,Confusion,4,36,Practice,2024-12-09 12:29:00,2024-12-09 13:20:00,Successful,40.12020224914991,28.83238329558967,1,2
714,105,-0.2544260222034311,0.14838989661217059,0.34148334611501907,0.043441472303357376,406,Happiness,5,22,Introduction,2024-12-09 12:13:00,2024-12-09 12:32:00,Unsuccessful,31.936516205385974,57.1983527229728,2,1
715,119,0.1932573538495684,1.197030533222536,0.4233904848003409,0.8742025514052937,869,Happiness,4,49,Practice,2024-12-09 11:12:00,2024-12-09 11:51:00,Successful,51.17867493639121,4.066544325367518,2,2
716,118,-0.23815316623013097,1.3516266579990046,0.009676523392298852,0.04296221497765862,740,Happiness,4,57,Introduction,2024-12-09 10:59:00,2024-12-09 11:55:00,Successful,39.75693616761563,15.259899575912387,2,1
717,181,-0.41153914695422,-0.9551296395451497,0.9775803105003322,0.8530382449876909,225,Boredom,3,39,Practice,2024-12-09 14:11:00,2024-12-09 15:00:00,Unsuccessful,11.36078791115253,63.45483589131657,0,2
718,111,0.013964563436047994,-0.8487408377570895,0.9516264053035723,0.38273357424686016,895,Happiness,4,36,Practice,2024-12-09 11:03:00,2024-12-09 12:01:00,Successful,41.28095001982164,27.04044956172405,2,2
719,199,-0.7490816276186486,-0.7455258352273331,0.9423520468448693,0.005323416191622243,892,Happiness,5,43,Conclusion,2024-12-09 11:36:00,2024-12-09 12:04:00,Successful,41.63891761456645,30.303341831555304,2,0
720,169,0.11438698388980575,-1.0178645971695923,0.1418103498152007,0.8047968516848796,902,Interest,1,27,Introduction,2024-12-09 09:42:00,2024-12-09 10:42:00,Unsuccessful,35.902234424959985,24.868926810503492,3,1
721,170,0.7615960367397547,0.874745427348132,0.11481143316632125,0.33949820974745926,995,Boredom,3,31,Practice,2024-12-09 11:00:00,2024-12-09 11:35:00,Unsuccessful,27.155614048107854,31.26705065913619,0,2
722,128,-0.5354216860392731,0.4045591930175633,0.6040780156219254,0.7066396082033362,455,Interest,5,35,Practice,2024-12-09 09:04:00,2024-12-09 09:31:00,Successful,44.90532568590759,11.749898305360631,3,2
723,196,0.8898911668962122,-0.21631272340038016,0.11316490088235764,0.8929923426856525,118,Confusion,3,24,Practice,2024-12-09 12:35:00,2024-12-09 13:09:00,Unsuccessful,28.794501333538342,10.57553789853839,1,2
724,181,3.3574050332001506,-0.04107858498202402,0.44154349010665495,0.6076011183836905,337,Boredom,3,31,Introduction,2024-12-09 09:50:00,2024-12-09 10:29:00,Unsuccessful,18.616166928352026,29.88559900686905,0,1
725,167,-1.1590115408086084,-0.6067801363094217,0.022775707296147196,0.47027190092462356,451,Confusion,5,55,Practice,2024-12-09 13:52:00,2024-12-09 14:09:00,Successful,23.201528775886036,43.39770810042608,1,2
